,asin,overall,unixReviewTime
15678,B0014YXM9M,4.1063829787234045,1346584442.5531914
15679,B0014YZ3P8,4.04,1314475776.0
15680,B0014YZH9A,3.977777777777778,1322000640.0
15681,B0014YZH9U,3.0,1232366400.0
15682,B0014YZHAY,4.5,1248048000.0
15683,B0014Z113U,3.3333333333333335,1237132800.0
15684,B0014Z1EKA,4.181818181818182,1313010327.2727273
15685,B0014Z29OU,4.579831932773109,1353583058.8235295
15686,B0014Z29PY,5.0,1326447360.0
15687,B0014Z29SQ,4.538461538461538,1372483938.4615386
15688,B0014Z29U4,4.574468085106383,1326550672.3404255
15689,B0014Z3XMC,4.508474576271187,1326040840.677966
15690,B0014Z5XMK,4.785714285714286,1323777600.0
15691,B0014ZADVQ,4.517241379310345,1312013793.1034484
15692,B001502EHG,4.666666666666667,1334505600.0
15693,B00150NQHI,3.9285714285714284,1342267200.0
15694,B00150UIF6,4.142857142857143,1359405257.142857
15695,B00152OB4I,3.9166666666666665,1246824000.0
15696,B00152OCHO,3.2,1282262400.0
15697,B00152RKK0,4.863636363636363,1383291490.909091
15698,B0015313O8,3.4375,1222932600.0
15699,B0015313Q6,4.066666666666666,1234673280.0
15700,B001534BW4,5.0,1238042880.0
15701,B00153EYTO,4.0,1373349600.0
15702,B00153RFUY,4.181818181818182,1234341818.1818182
15703,B00153T624,3.0,1231084800.0
15704,B00153U1Z0,4.035714285714286,1370600228.5714285
15705,B00153WWRK,4.5,1238500800.0
15706,B00153ZMY0,4.5,1305123840.0
15707,B001540AH8,2.5,1234364400.0
15708,B001541R5W,4.076923076923077,1339359507.6923077
15709,B001542UQW,4.25,1325770971.4285715
15710,B001542USK,4.5,1320955200.0
15711,B001542X5K,4.433333333333334,1304536320.0
15712,B001542X64,4.389380530973451,1334499992.920354
15713,B001546Q0I,4.7,1349455680.0
15714,B001548Q38,4.809523809523809,1328877257.142857
15715,B00154CV6G,4.222222222222222,1343798400.0
15716,B00154H1T8,3.6666666666666665,1240209600.0
15717,B00154MCRO,4.46875,1253140200.0
15718,B00154OS7Q,4.8,1241775360.0
15719,B00154QAXQ,4.611111111111111,1289462400.0
15720,B00154T8BM,4.318181818181818,1310617309.090909
15721,B001554HDU,4.857142857142857,1338977828.5714285
15722,B0015571OW,3.142857142857143,1260495771.4285715
15723,B00155C5IY,3.142857142857143,1243937828.5714285
15724,B00155PSLK,4.857142857142857,1284118765.7142856
15725,B00155PSSS,4.6,1329713280.0
15726,B00155R4K8,4.0,1326081600.0
15727,B00155RGHO,4.833333333333333,1248840000.0
15728,B00155RGYM,4.676470588235294,1285654870.5882354
15729,B00155RH28,4.571428571428571,1354986514.2857144
15730,B00155RH2I,4.0625,1364239800.0
15731,B00155RH5U,4.375,1320370200.0
15732,B00155SY4I,4.5,1301155200.0
15733,B00155SY8E,3.8181818181818183,1301160436.3636363
15734,B00155X4Z2,4.6,1261379520.0
15735,B00156X7A8,3.8333333333333335,1263398400.0
15736,B00157DOFA,4.0625,1345075200.0
15737,B00157MH58,4.8,1259038080.0
15738,B00157WSOI,4.2,1241153280.0
15739,B00157YNNM,4.285714285714286,1306602514.2857144
15740,B001582RZ2,2.4285714285714284,1333077942.857143
15741,B0015831M0,5.0,1348228800.0
15742,B001584Q9M,3.25,1341532800.0
15743,B001584QQA,4.0,1358368457.142857
15744,B001584QQU,3.6923076923076925,1354625723.0769231
15745,B001586N5M,4.2,1314938880.0
15746,B001586UD2,4.4,1338923520.0
15747,B001586WHQ,4.545454545454546,1344918109.090909
15748,B001587LOO,3.5,1315368000.0
15749,B001588IUK,4.166666666666667,1373853600.0
15750,B001588JX6,3.8,1328279040.0
15751,B001588JXQ,4.142857142857143,1334867657.142857
15752,B001588K4O,3.4,1344142080.0
15753,B001588QKM,4.083333333333333,1346097600.0
15754,B00158OJ9O,4.226415094339623,1255240392.45283
15755,B00158QASW,4.757575757575758,1352086690.909091
15756,B00158R3G0,4.444444444444445,1373673600.0
15757,B001592LFC,4.076923076923077,1349202461.5384614
15758,B00159RFLM,3.5,1294286400.0
15759,B00159YWDQ,3.5,1248013440.0
15760,B00159YWE0,4.111111111111111,1273094400.0
15761,B0015A2JSA,4.571428571428571,1248183771.4285715
15762,B0015A4780,2.9,1357672320.0
15763,B0015A5AAY,4.666666666666667,1360864800.0
15764,B0015A6O6S,3.142857142857143,1261588114.2857144
15765,B0015A6RHE,4.0,1270872000.0
15766,B0015A6XVE,3.2857142857142856,1246245942.857143
15767,B0015A6Y2C,2.6666666666666665,1232107200.0
15768,B0015A6Y3G,3.6,1248773760.0
15769,B0015A6YN6,3.7572815533980584,1329349561.1650486
15770,B0015A6YYK,3.4,1324062720.0
15771,B0015A70O8,4.457142857142857,1321594148.5714285
15772,B0015A70S4,3.8333333333333335,1267876800.0
15773,B0015A70SE,4.2,1370882880.0
15774,B0015A7CYG,5.0,1346270400.0
15775,B0015A8Q7S,4.25,1356021000.0
15776,B0015A8UK6,4.416666666666667,1227067200.0
15777,B0015A8Y3E,4.654545454545454,1330930734.5454545
15778,B0015A8Y5M,4.672897196261682,1356754542.0560749
15779,B0015A8YTI,4.05,1354980960.0
15780,B0015A8ZE2,3.5714285714285716,1227855085.7142856
15781,B0015A90BY,3.6666666666666665,1248399360.0
15782,B0015A93E8,4.588235294117647,1331825505.8823528
15783,B0015A93EI,3.6,1315224000.0
15784,B0015A9G0Y,4.083333333333333,1243396800.0
15785,B0015AAB8U,4.2,1336590720.0
15786,B0015AARJI,4.503191489361702,1344346039.1489363
15787,B0015AAU86,4.105263157894737,1250235284.2105262
15788,B0015AAYZA,4.2727272727272725,1366062545.4545455
15789,B0015AB3F0,4.833333333333333,1371801600.0
15790,B0015AB3GE,4.615384615384615,1293933046.1538463
15791,B0015AB3HI,4.857142857142857,1292753828.5714285
15792,B0015AB6DO,4.172413793103448,1240858924.137931
15793,B0015ACUKC,3.746031746031746,1351829485.7142856
15794,B0015ACUNO,3.9166666666666665,1349467200.0
15795,B0015AD1PK,4.111111111111111,1272038400.0
15796,B0015AD2JK,4.285714285714286,1236714171.4285715
15797,B0015AD90M,4.0,1250938472.7272727
15798,B0015AD970,2.7777777777777777,1265184000.0
15799,B0015ADDYY,3.8,1349951040.0
15800,B0015ADLOQ,4.0,1372312800.0
15801,B0015ADR1I,3.142857142857143,1238152114.2857144
15802,B0015ADWMW,2.8333333333333335,1246852800.0
15803,B0015ADZYC,3.75,1286938800.0
15804,B0015AE4C4,4.0,1269063138.4615386
15805,B0015AE4CE,4.283422459893048,1335194643.8502674
15806,B0015AFOL4,4.375,1283601600.0
15807,B0015AFONW,3.6,1308392228.5714285
15808,B0015AFOR8,3.6842105263157894,1297989473.6842105
15809,B0015AFVBC,4.325,1366990560.0
15810,B0015AFWC0,4.142857142857143,1247967771.4285715
15811,B0015AFWD4,4.323529411764706,1318143811.764706
15812,B0015AHRFK,4.032558139534884,1324759947.9069767
15813,B0015AHRR8,2.9375,1299596400.0
15814,B0015AJW94,3.6666666666666665,1379505600.0
15815,B0015AM30Y,4.397058823529412,1344110823.5294118
15816,B0015AOHCG,3.0,1247218560.0
15817,B0015AOU9Q,4.388888888888889,1292846400.0
15818,B0015AQLFC,2.0,1257016320.0
15819,B0015AQLJI,4.181818181818182,1272157527.2727273
15820,B0015AR7AK,4.461538461538462,1222599876.9230769
15821,B0015ASMHC,4.777777777777778,1324684800.0
15822,B0015ASYJ8,4.076923076923077,1272379569.2307692
15823,B0015AV3XM,4.368421052631579,1234551410.5263157
15824,B0015B0Y68,4.3076923076923075,1237646769.2307692
15825,B0015BMNU8,4.136363636363637,1267095272.7272727
15826,B0015BO7UC,3.5714285714285716,1315254857.142857
15827,B0015BR7KO,2.857142857142857,1315180800.0
15828,B0015BS7H6,5.0,1335553920.0
15829,B0015BUB5C,4.214285714285714,1281503314.2857144
15830,B0015BUJ0Y,4.180327868852459,1292257180.327869
15831,B0015BVCPA,4.375,1369375200.0
15832,B0015BYKGI,3.5714285714285716,1309874605.7142856
15833,B0015BYQJE,3.2195121951219514,1321214048.7804878
15834,B0015C0X9A,3.142857142857143,1266747428.5714285
15835,B0015C30J0,3.895348837209302,1341990920.9302325
15836,B0015C3UB8,3.642857142857143,1326116571.4285715
15837,B0015C4Y0Y,3.2222222222222223,1249094400.0
15838,B0015COC60,3.6,1249845120.0
15839,B0015CRAZA,4.9,1315353600.0
15840,B0015CVXB2,4.625,1312534800.0
15841,B0015D0GIM,4.2,1300181760.0
15842,B0015DC97S,4.0,1257206400.0
15843,B0015DCIA6,2.6666666666666665,1353148800.0
15844,B0015DMV80,3.6666666666666665,1258780800.0
15845,B0015DNIKU,4.488372093023256,1242797693.0232558
15846,B0015DNIOG,4.571428571428571,1336159542.857143
15847,B0015DNIVO,4.222222222222222,1293273600.0
15848,B0015DNJKE,4.6,1267142400.0
15849,B0015DP6Y6,2.0,1227499200.0
15850,B0015DPJCA,4.483870967741935,1341493780.6451614
15851,B0015DPJMK,4.466666666666667,1260965760.0
15852,B0015DQO56,3.0,1225382400.0
15853,B0015DRB80,4.071428571428571,1234736228.5714285
15854,B0015DTGV0,4.3,1256402880.0
15855,B0015DVE5G,5.0,1326430080.0
15856,B0015DYMVO,4.197056418642682,1361910907.6042519
15857,B0015E2PQM,3.466666666666667,1236245760.0
15858,B0015E4CFY,2.7,1324702080.0
15859,B0015E7NVE,3.888888888888889,1360224000.0
15860,B0015EA3NO,4.6571428571428575,1349183725.7142856
15861,B0015EA3P2,4.214285714285714,1354017600.0
15862,B0015EDVVU,4.456140350877193,1362916042.1052632
15863,B0015EMZU8,4.806451612903226,1349175019.3548386
15864,B0015EUO56,4.0,1246503600.0
15865,B0015EWMX8,4.197604790419161,1280109384.4311378
15866,B0015EXQW4,4.818181818181818,1283228509.090909
15867,B0015EY5RE,3.2465753424657535,1285826104.109589
15868,B0015F0A8G,4.282608695652174,1283342400.0
15869,B0015F0AB8,4.466666666666667,1276833600.0
15870,B0015F1L7A,3.9555555555555557,1281682560.0
15871,B0015F4BPY,4.0,1357505280.0
15872,B0015FF92I,5.0,1303102080.0
15873,B0015FGXZU,3.6666666666666665,1274956800.0
15874,B0015FW6GK,4.833333333333333,1332676800.0
15875,B0015G17CS,4.75,1330230600.0
15876,B0015G2EZ2,4.0,1273095360.0
15877,B0015G58WS,4.8604651162790695,1277679181.3953488
15878,B0015G5URG,4.1,1308372480.0
15879,B0015G6JG2,5.0,1359792000.0
15880,B0015G6JRQ,3.7142857142857144,1335793371.4285715
15881,B0015G8DRA,3.125,1253955600.0
15882,B0015G9WIO,3.0,1251558981.8181818
15883,B0015GADB4,4.764705882352941,1327491952.9411764
15884,B0015GDYI8,4.4,1309193280.0
15885,B0015GK5XK,3.5,1341460800.0
15886,B0015GNWMG,3.8333333333333335,1342944000.0
15887,B0015GPLO8,2.8,1369241280.0
15888,B0015GPMO2,3.8,1291432320.0
15889,B0015GPP5S,4.375,1297366200.0
15890,B0015GPWMY,4.6875,1287435600.0
15891,B0015GVQEC,4.017241379310345,1294391172.413793
15892,B0015H7924,4.5,1345963200.0
15893,B0015HKR46,4.678571428571429,1235368800.0
15894,B0015HKR4Q,3.9444444444444446,1296283200.0
15895,B0015HOFZI,4.137254901960785,1307648752.9411764
15896,B0015HOG02,4.3,1255296960.0
15897,B0015HPYD0,3.5714285714285716,1238710628.5714285
15898,B0015HPYF8,4.285714285714286,1230786514.2857144
15899,B0015HPYFI,3.888888888888889,1293120000.0
15900,B0015HQ1Y6,2.3333333333333335,1324238400.0
15901,B0015HS1HQ,4.081632653061225,1256624522.4489796
15902,B0015HTXX2,3.875,1212991200.0
15903,B0015HYPOO,4.3828125,1299116475.0
15904,B0015IJE7G,4.6,1217445120.0
15905,B0015IL57I,3.764705882352941,1258924235.2941177
15906,B0015IMZVS,4.631578947368421,1253561684.2105262
15907,B0015IOU8O,2.7142857142857144,1259514514.2857144
15908,B0015IOUK2,4.363636363636363,1304985600.0
15909,B0015IV1Q8,4.2272727272727275,1247227200.0
15910,B0015IYRDC,5.0,1343208960.0
15911,B0015KFSCO,4.611111111111111,1338057600.0
15912,B0015KKRMA,3.9,1263193920.0
15913,B0015KNXJO,3.2,1283472000.0
15914,B0015KYV3Q,4.020618556701031,1253464478.3505154
15915,B0015L0T3G,4.318181818181818,1267580290.909091
15916,B0015L0T68,4.1959798994974875,1280178814.0703518
15917,B0015L0TBI,4.266666666666667,1254758400.0
15918,B0015L451I,4.461538461538462,1269192738.4615386
15919,B0015L4XFQ,3.823529411764706,1320385129.4117646
15920,B0015L5DIW,3.8,1288967040.0
15921,B0015L5EPY,3.5714285714285716,1231335771.4285715
15922,B0015L6YLM,3.769230769230769,1331304369.2307692
15923,B0015L7DL2,4.5,1225008000.0
15924,B0015L7EZM,4.833333333333333,1383235200.0
15925,B0015L95KE,4.8,1224633600.0
15926,B0015LLZX4,4.9,1273518720.0
15927,B0015LMOXE,4.666666666666667,1219008000.0
15928,B0015LORCU,2.8,1259556480.0
15929,B0015LOWD4,4.309523809523809,1288131428.5714285
15930,B0015LPBCK,4.2631578947368425,1266805894.7368422
15931,B0015LTBG2,4.65,1232267040.0
15932,B0015LULIY,4.333333333333333,1228132800.0
15933,B0015LURY2,4.320987654320987,1333842133.3333333
15934,B0015M07C8,4.0,1261684800.0
15935,B0015M1BCS,3.8,1240272000.0
15936,B0015M22C6,3.68,1283430528.0
15937,B0015M4G5C,4.615384615384615,1231897846.1538463
15938,B0015MCPKU,4.625,1335452400.0
15939,B0015MFTE4,4.724137931034483,1297281103.4482758
15940,B0015MHY6K,4.714285714285714,1323462857.142857
15941,B0015MML5Y,3.4,1291282560.0
15942,B0015MMN6G,4.75,1368435600.0
15943,B0015MNNAQ,4.647058823529412,1358268988.235294
15944,B0015MPJ6W,3.3333333333333335,1305146400.0
15945,B0015MQT5W,4.090909090909091,1238363345.4545455
15946,B0015MVWMW,3.25,1326981600.0
15947,B0015N0FGK,4.684210526315789,1316654147.368421
15948,B0015NE1KG,4.222222222222222,1273382400.0
15949,B0015NLJQ0,4.4,1265500800.0
15950,B0015NRQ5S,4.222222222222222,1351708800.0
15951,B0015OHJV8,4.857142857142857,1293482057.142857
15952,B0015P74N0,4.666666666666667,1334059200.0
15953,B0015PBTHM,4.25,1231988400.0
15954,B0015PFUO0,4.833333333333333,1242331200.0
15955,B0015PKGH6,4.739130434782608,1346761878.2608695
15956,B0015Q06XY,4.25,1256007600.0
15957,B0015Q4NQU,3.6,1230024960.0
15958,B0015QV2YG,4.142857142857143,1353962057.142857
15959,B0015RDLMG,3.7142857142857144,1264426971.4285715
15960,B0015RRI2U,4.25,1245024000.0
15961,B0015RTB7A,4.0,1240444800.0
15962,B0015S8PGW,3.691588785046729,1252554527.1028037
15963,B0015TFVRC,3.6666666666666665,1285250400.0
15964,B0015TJNEY,3.3195876288659796,1347416461.8556702
15965,B0015TQXAQ,4.571428571428571,1326482742.857143
15966,B0015U0FE0,4.588235294117647,1292523670.5882354
15967,B0015UY1IG,4.125,1257022800.0
15968,B0015UYEE2,3.0,1264365257.142857
15969,B0015V0GZC,4.571428571428571,1316896457.142857
15970,B0015V1H28,4.158273381294964,1360706141.0071943
15971,B0015V3IZ2,5.0,1320379200.0
15972,B0015V3P8W,3.875,1294952400.0
15973,B0015V4AQS,2.8333333333333335,1199448000.0
15974,B0015V5KBW,4.5,1366646400.0
15975,B0015V89Q0,4.777777777777778,1310832000.0
15976,B0015VKA7G,3.8,1251728640.0
15977,B0015VRAUQ,4.333333333333333,1271088000.0
15978,B0015VS28U,4.0,1233031680.0
15979,B0015VW3BM,4.590163934426229,1231852957.3770492
15980,B0015VW3GW,4.166666666666667,1229889600.0
15981,B0015VW3NK,3.789473684210526,1252190652.631579
15982,B0015VW3TE,4.25,1266645600.0
15983,B0015WJNR8,4.0,1362078720.0
15984,B0015WJQ66,4.666666666666667,1273536000.0
15985,B0015WJQ7A,4.428571428571429,1289396571.4285715
15986,B0015WJQ8O,4.888888888888889,1278000000.0
15987,B0015WNZBI,4.25,1287630000.0
15988,B0015WNZD6,2.8,1269838080.0
15989,B0015YISKO,3.5,1296615600.0
15990,B0015YITJE,4.8,1230733440.0
15991,B0015YJOK2,4.233009708737864,1292567067.961165
15992,B0015YKWW6,3.235294117647059,1293392752.9411764
15993,B0015YMWYW,4.27027027027027,1327848908.108108
15994,B0015YOUTC,2.2,1269371520.0
15995,B0015YRMXI,3.719298245614035,1343505978.9473684
15996,B0015YTYKM,4.444444444444445,1296662400.0
15997,B0015YU0FA,4.2631578947368425,1341182652.631579
15998,B0015YWV1G,3.242424242424242,1342951854.5454545
15999,B0015YX700,4.1,1241904960.0
16000,B0015Z18FK,4.2,1234448640.0
16001,B0015ZA5WC,4.0,1254737828.5714285
16002,B0015ZDT5C,4.2,1298367360.0
16003,B0015ZIS8K,4.296296296296297,1338438400.0
16004,B0016010CA,4.666666666666667,1311076800.0
16005,B001602YJS,3.888888888888889,1355961600.0
16006,B001604QGW,4.545454545454546,1234106181.8181818
16007,B00160EP4A,4.230769230769231,1350578215.3846154
16008,B00160GOR6,3.5238095238095237,1271554971.4285715
16009,B00160LGEC,3.4074074074074074,1250761600.0
16010,B00160MV8W,4.615384615384615,1336408615.3846154
16011,B00160P77Y,4.666666666666667,1339349760.0
16012,B00160TYR8,3.8461538461538463,1241481600.0
16013,B00160YDSS,4.333333333333333,1252828800.0
16014,B0016120M8,3.8372093023255816,1341355981.3953488
16015,B001614LE8,4.8,1265328000.0
16016,B00161MNZW,4.428571428571429,1362910628.5714285
16017,B00161RTYM,4.458333333333333,1356710400.0
16018,B00161Y0Q2,4.6,1321971840.0
16019,B001622FL8,4.0,1365416228.5714285
16020,B0016231VQ,4.2,1344435840.0
16021,B00162JM8W,3.4,1293960960.0
16022,B00162YZXE,4.5,1365867692.3076923
16023,B001639PHO,3.8333333333333335,1255276800.0
16024,B00163TFJC,4.0,1301520960.0
16025,B00164822W,4.2,1341732305.4545455
16026,B001649K5K,4.0,1226512800.0
16027,B00164EJVK,4.4,1300976640.0
16028,B00164TFUA,2.6923076923076925,1242265846.1538463
16029,B00164YC2Q,4.8,1304104320.0
16030,B00165FT7C,5.0,1374693120.0
16031,B00165TV1C,5.0,1347649920.0
16032,B00165XQWM,4.833333333333333,1247212800.0
16033,B00165XQWW,4.314285714285714,1281719314.2857144
16034,B00165YVTE,3.2333333333333334,1286282880.0
16035,B0016600G6,2.8,1290798720.0
16036,B001660Z52,3.7,1331328960.0
16037,B001664PMQ,3.6666666666666665,1250409600.0
16038,B001666GLE,3.8333333333333335,1258766400.0
16039,B00166BNFS,4.666666666666667,1239772800.0
16040,B00166BNI0,4.833333333333333,1343127600.0
16041,B00166EUI0,3.79295154185022,1326885525.9911895
16042,B00166F8YU,3.4285714285714284,1245091885.7142856
16043,B00166G6FA,4.857142857142857,1242715885.7142856
16044,B00166KBDS,4.25,1294237440.0
16045,B00166KEG2,3.4,1246705920.0
16046,B00166MRZS,5.0,1328106240.0
16047,B00166QHKE,3.8461538461538463,1332985846.1538463
16048,B00166SW6Q,4.0,1313424000.0
16049,B00166VDK8,4.857142857142857,1339483885.7142856
16050,B00166VDKS,4.7,1348807680.0
16051,B00166VDLC,4.555555555555555,1373462400.0
16052,B00166ZFSO,4.476190476190476,1357858285.7142856
16053,B00166ZFXO,4.533333333333333,1376184960.0
16054,B00167340E,4.575757575757576,1368018327.2727273
16055,B00167340Y,4.8,1368921600.0
16056,B00167341S,4.809523809523809,1366564114.2857144
16057,B0016763AW,3.3333333333333335,1240084800.0
16058,B001678KO4,3.28,1290577536.0
16059,B00167KZKG,3.0,1259539200.0
16060,B00167TRN2,3.2,1268429760.0
16061,B00167VG90,3.4444444444444446,1369540800.0
16062,B00167XD78,4.5,1344902400.0
16063,B00167ZYMK,4.0,1338336000.0
16064,B001680LAO,4.375,1356436800.0
16065,B001683KKW,4.428571428571429,1265895771.4285715
16066,B00168BSEW,4.604166666666667,1370025900.0
16067,B00168DS5E,4.0,1337114057.142857
16068,B00168LWSE,4.6,1325134080.0
16069,B00168NDQS,4.153846153846154,1351415630.7692308
16070,B00168NF7U,2.75,1312833600.0
16071,B00168NQQA,4.6,1344418560.0
16072,B00168Q248,4.061728395061729,1255675733.3333333
16073,B00168QRFC,4.8,1322490240.0
16074,B00168RGE8,3.1176470588235294,1321371105.8823528
16075,B00168YB78,3.8181818181818183,1252045963.6363637
16076,B00168ZE7E,4.625,1251471600.0
16077,B001690VC6,4.555555555555555,1243862400.0
16078,B001690VTO,4.176470588235294,1326570352.9411764
16079,B001692AFC,4.611111111111111,1268404800.0
16080,B00169AQQ2,3.0,1307898514.2857144
16081,B00169HXW2,3.78125,1352335500.0
16082,B00169N0BK,3.836734693877551,1280811232.6530612
16083,B0016A0RLA,4.076923076923077,1333294892.3076923
16084,B0016A63I6,3.625,1308247200.0
16085,B0016AIYU6,4.55,1350326160.0
16086,B0016AJS5Q,4.5,1285865280.0
16087,B0016AQ8OA,3.5,1275458400.0
16088,B0016AQ930,4.557377049180328,1319226019.672131
16089,B0016AQ93U,4.6,1260299520.0
16090,B0016ARZ9C,3.53125,1346949000.0
16091,B0016AS03C,4.1,1334681280.0
16092,B0016AS03W,2.8333333333333335,1294185600.0
16093,B0016ASBVI,3.0,1356963840.0
16094,B0016B09Y4,4.0,1335361371.4285715
16095,B0016B4GK2,4.428571428571429,1357016914.2857144
16096,B0016B6722,3.4545454545454546,1313657018.1818182
16097,B0016BCIXE,3.4285714285714284,1273085485.7142856
16098,B0016BENZ0,4.606060606060606,1356181527.2727273
16099,B0016BEO54,4.2,1333739520.0
16100,B0016BF0AM,1.4,1277164800.0
16101,B0016BFZBQ,3.903225806451613,1255065909.6774194
16102,B0016BGRX6,3.7333333333333334,1241400960.0
16103,B0016BGRXG,4.454545454545454,1250302254.5454545
16104,B0016BGS4O,4.5625,1353510000.0
16105,B0016BL5M4,4.0,1235817600.0
16106,B0016BN5CM,4.125,1277013600.0
16107,B0016BPNWW,4.4,1235416320.0
16108,B0016BQECA,3.6,1373889600.0
16109,B0016BQS12,4.314285714285714,1346978468.5714285
16110,B0016BUKJS,4.086956521739131,1309174121.7391305
16111,B0016BVDIK,2.618556701030928,1327116915.4639175
16112,B0016BVJ3O,4.3,1344686400.0
16113,B0016BVKAQ,4.147368421052631,1231586526.3157895
16114,B0016CDE0E,4.2,1353705325.7142856
16115,B0016CFPUG,4.5,1366156800.0
16116,B0016CFZQ0,4.42,1376275968.0
16117,B0016CMCBG,4.394736842105263,1355024842.1052632
16118,B0016CT0J8,4.2105263157894735,1317877389.4736843
16119,B0016D02JE,4.4,1258796160.0
16120,B0016D1I0G,4.394230769230769,1341796984.6153846
16121,B0016D1UWC,3.7777777777777777,1332038400.0
16122,B0016D3YJY,4.375,1326866400.0
16123,B0016D7UXU,2.3333333333333335,1343404800.0
16124,B0016D9URO,3.6470588235294117,1248556235.2941177
16125,B0016E0U9K,4.8,1378702080.0
16126,B0016E5X5Q,4.5,1351555200.0
16127,B0016G71MM,4.2,1329903360.0
16128,B0016G9NXM,2.857142857142857,1255120457.142857
16129,B0016GBLH8,5.0,1319040000.0
16130,B0016GCI84,3.5,1267210285.7142856
16131,B0016GO2KG,4.2,1246993920.0
16132,B0016GPDPO,3.8333333333333335,1288771200.0
16133,B0016GPDS6,3.8,1274382720.0
16134,B0016GRFYG,4.125,1245574800.0
16135,B0016GS1DK,4.888888888888889,1280697600.0
16136,B0016GT6OI,3.8333333333333335,1385712000.0
16137,B0016GV1UU,4.85,1373163840.0
16138,B0016GX21G,4.777777777777778,1341993600.0
16139,B0016HM6RG,3.6,1347909120.0
16140,B0016HPAAG,4.833333333333333,1344427200.0
16141,B0016HRCS4,3.076923076923077,1324831015.3846154
16142,B0016HS56W,4.8,1321056000.0
16143,B0016HW2CA,2.857142857142857,1318167771.4285715
16144,B0016HZSJO,4.0,1231401600.0
16145,B0016IEXMG,4.642857142857143,1320148800.0
16146,B0016IGN2Y,4.636363636363637,1346347636.3636363
16147,B0016IXEWG,4.1440677966101696,1312240271.1864407
16148,B0016J1EAY,5.0,1357294628.5714285
16149,B0016J1EC2,4.25,1252303200.0
16150,B0016J1EH2,5.0,1298289600.0
16151,B0016J1EIQ,4.761904761904762,1340249142.857143
16152,B0016J1EKO,4.333333333333333,1276972800.0
16153,B0016J3H18,4.777777777777778,1315507200.0
16154,B0016J5M48,4.0,1340050176.0
16155,B0016J6LXO,4.5,1337437440.0
16156,B0016J7V7E,3.9444444444444446,1335316800.0
16157,B0016J7VD8,4.947368421052632,1322442947.368421
16158,B0016JA2YS,5.0,1314316800.0
16159,B0016JA37Y,4.3125,1338028200.0
16160,B0016JA3AQ,4.5,1310932800.0
16161,B0016JD5OC,4.222222222222222,1308412800.0
16162,B0016JITJ8,4.333333333333333,1273184640.0
16163,B0016JKOZA,3.8333333333333335,1355155200.0
16164,B0016JMS90,4.238095238095238,1275181714.2857144
16165,B0016JVOLS,4.6,1284353280.0
16166,B0016K990K,4.833333333333333,1278813600.0
16167,B0016KAU3U,4.3478260869565215,1237634921.7391305
16168,B0016KDYYW,2.4,1262234880.0
16169,B0016KGRSM,4.0,1266895542.857143
16170,B0016KHYMK,4.0,1331372160.0
16171,B0016KJ9XW,4.387096774193548,1358606554.8387096
16172,B0016KZ16G,4.0,1352016000.0
16173,B0016LAR82,3.5714285714285716,1336558628.5714285
16174,B0016LC5VY,4.472222222222222,1366351200.0
16175,B0016LC7B2,3.6666666666666665,1374681600.0
16176,B0016LCMCG,2.4285714285714284,1319525485.7142856
16177,B0016LDZ36,4.205128205128205,1349712000.0
16178,B0016LEB84,3.7142857142857144,1257305142.857143
16179,B0016LFN2C,4.470588235294118,1362205778.8235295
16180,B0016LJJMW,3.6666666666666665,1340172000.0
16181,B0016LNJXM,4.833333333333333,1335513600.0
16182,B0016LNJY6,4.5,1269285120.0
16183,B0016LPPHU,4.6,1266174720.0
16184,B0016LT7V0,4.875,1331213400.0
16185,B0016LTZFI,4.377777777777778,1344812160.0
16186,B0016LUOTO,4.5,1298818800.0
16187,B0016LWQGS,3.5555555555555554,1287859200.0
16188,B0016M10LY,4.25,1233904320.0
16189,B0016MF7W2,4.616822429906542,1368565502.8037384
16190,B0016MHQA8,4.833333333333333,1319767200.0
16191,B0016ML7YE,4.5,1355356800.0
16192,B0016MMYKA,4.9375,1372933800.0
16193,B0016N3GVA,3.4444444444444446,1248259200.0
16194,B0016N3W0A,3.5,1246978800.0
16195,B0016NATZ6,5.0,1234495542.857143
16196,B0016NC08A,4.2,1226655360.0
16197,B0016NJ7EK,4.2,1265112000.0
16198,B0016NKQXQ,4.0,1251624960.0
16199,B0016NOTOI,2.8666666666666667,1240456320.0
16200,B0016O3T7A,5.0,1324252800.0
16201,B0016O8HP4,3.2142857142857144,1222779085.7142856
16202,B0016OBV7U,3.875,1252260000.0
16203,B0016OEV7C,4.550943396226415,1343878315.471698
16204,B0016OJXGQ,2.8,1233135360.0
16205,B0016OK5O0,3.4,1231891200.0
16206,B0016OOS16,4.588235294117647,1357430400.0
16207,B0016ORQD8,2.857142857142857,1277319085.7142856
16208,B0016ORQDI,3.3870967741935485,1272724954.8387096
16209,B0016OSJS4,3.4,1219881600.0
16210,B0016OYZBY,4.8,1374952320.0
16211,B0016OZU22,3.5714285714285716,1307009828.5714285
16212,B0016P15E8,4.153846153846154,1235217600.0
16213,B0016P2L2I,4.176470588235294,1307237082.3529413
16214,B0016P392O,3.3125,1351794150.0
16215,B0016P5ASK,4.0,1302334900.7633588
16216,B0016P7GYG,4.8,1229973120.0
16217,B0016P7HSG,4.6,1258433280.0
16218,B0016PBCQY,3.8,1250449920.0
16219,B0016PCPNS,4.7,1250735040.0
16220,B0016PFBB6,3.4166666666666665,1237896000.0
